Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Slovenia,SVN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06442621,2.010254812,2.410437193,1.305427642,2.05880241,2.209827101,1.908908398,1.809201599,0.704126534,1.258646271,1.814206141,1.412367395,1.81472925,1.05558855,1.352216621,0.997616445,0.595956584,1.186222617,0.491634108,0.635517199,0.729115401,0.774648467,0.676539635,0.579045921,0.771115182,0.961140143,0.478464321,0.905455225,0.42736585,0.662595961,0.519445931,0.424646582,
Sweden,SWE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.111318362,1.338116343,1.319402908,1.243751803,1.146334072,0.993321284,1.126857586,0.98775311,1.04206393,1.141387901,1.082172576,0.977885348,1.131524358,0.948501237,1.188326084,0.916950977,0.999481642,1.211225441,0.888477589,0.999848088,0.969970409,0.855568656,0.711595815,0.901654193,0.89253577,1.13713105,1.064971607,1.123462571,1.062751752,1.081036703,1.195875829,1.079573448,
Eswatini,SWZ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.08640521,19.10731737,18.80745597,18.24949578,15.93729931,,,,16.41533789,11.19435961,12.42119697,17.66859101,12.75208566,12.75031947,13.69909928,12.96779695,11.78397834,11.1622741,19.91063154,17.0794037,18.91046622,15.56037947,9.357196584,9.120832249,10.48083029,9.877100648,10.15295959,11.2906959,,,,12.66490588,
Sint Maarten (Dutch part),SXM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.80435463,,10.33378113,9.057509525,6.693141761,15.3795452,9.739363803,17.05266075,4.196875426,18.6115764,16.32636402,7.053607416,11.93928872,6.875518733,8.729304274,9.58106781,8.528380555,4.696136489,
Syrian Arab Republic,SYR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.959746217,2.167666067,2.075314875,2.189156086,2.247735347,2.144019749,2.29965263,2.355672612,2.313873434,2.29518214,2.574505426,2.463437339,2.180763236,2.072741822,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7.68403258,7.29687329,13.88647804,6.622078008,6.326911518,12.10983621,0,0,0,0,9.709680552,0,,0,,7.613826709,7.293414047,6.997778205,,,,11.90671092,5.716735744,,,,,,,,
Chad,TCD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,1.5,1.4,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,5.1,5.7,,,,,,,
Togo,TGO,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.676179431,9.956704032,10.4649478,9.488764486,8.540919782,7.643269078,7.430524101,7.84894247,8.682453898,8.090623762,8.153285251,7.886894765,7.066050601,9.93254453,6.542526025,7.301581073,7.067300316,6.636563603,5.902426722,5.460552277,5.352239345,4.812782751,,,,,,,,,,,
Tajikistan,TJK,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.100855033,2.663640435,10.69621297,22.80595239,10.95797419,7.352726163,8.019087416,8.141154542,7.974916209,5.767772515,4.511399134,3.635620341,2.751555412,2.457852513,2.087865619,2.265791975,2.748881071,1.83629423,1.365257234,1.29877155,2.374773503,1.61853474,,,,,,,,,0.911643224,,
Turkmenistan,TKM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.924063078,8.006737172,7.538770867,8.234742752,7.452148076,6.364419065,7.765467987,8.204098726,7.785143577,7.131622536,5.843560659,5.350484801,5.128785179,4.895999412,4.336286711,4.216321873,4.097674842,,,,1.993177827,1.865389223,1.447235798,1.510765689,1.571562974,1.092530103,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,,22.9,22.7,,,,,,,
Timor-Leste,TLS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.431319197,4.745626673,4.92677951,6.082235751,3.355458588,3.003172101,3.582956702,,,,,4.063648343,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,3.9,3.8,,,,,,,
Tonga,TON,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00047011,1.99610759,1.986926027,,,0.974635121,5.813418338,5.78012408,5.746548479,1.904109067,3.786677522,7.53366607,0.937756418,3.740695021,7.466587023,0.931241764,1.858554695,0.930215252,,,,,,9.510178268,0.952830144,,,
South Asia (IDA & IBRD),TSA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,3.7,3.6,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,,9.5,9.4,,,,,,,
Trinidad and Tobago,TTO,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.007639604,11.28072035,12.70465358,16.91849864,19.10117931,28.19420843,26.94420407,28.23389071,39.27333559,36.18350389,33.53905847,24.78838326,26.56643198,28.24957773,27.91830759,28.76364604,31.5109715,33.47745547,34.35880293,35.46157617,26.28203988,29.36428294,
Tunisia,TUN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.894634148,2.502804946,2.375147827,2.580244054,2.621629445,2.364503626,2.625042307,,2.971081267,,,,,,,4.738859189,4.62105575,,
Turkiye,TUR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.242729786,4.298881428,4.810441356,4.551636964,5.107219757,4.566694992,,4.186058553,4.126791093,4.272196348,,,2.806161001,3.337472486,3.095389658,2.609610131,2.419692444,2.505484387,2.519598742,
Tuvalu,TUV,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9.479122233,9.345357694,18.4255378,,,,,,,0,,,
Tanzania,TZA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.904434221,7.331233864,7.408958063,,,,,,7.440954898,7.627562445,,,,,,8.618830715,8.938721959,8.56315286,7.50604369,,7.129422727,6.321481835,5.592973164,4.706454038,4.541310973,3.70475303,,
Uganda,UGA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.26852654,8.498994509,8.771795501,,,,,,,,,,8.926822616,9.154417021,10.29207463,9.770659131,11.27171291,11.86346396,10.93453257,12.30992291,,11.56695937,11.80000989,10.83212625,10.98510143,10.04400196,8.531467135,
Ukraine,UKR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.958342845,5.12455132,6.507656678,7.138109232,8.202011165,8.6308085,9.672810564,8.433435364,8.432860181,8.617173045,9.038506749,10.02591495,8.954376918,8.488489395,7.378026563,6.458817789,6.348653635,5.713290253,5.353544927,4.884017237,4.351726356,,5.14466887,,6.3014869,,,6.160253037,4.504245718,4.116613761,3.867030054,3.843200895,
Upper middle income,UMC,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.3,7.4,7.1,7,6.8,7.1,7.3,7.1,6.5,6.4,6.5,
Uruguay,URY,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.608892329,6.187459614,5.770940587,,,5.953308606,6.353371091,7.488284533,7.478507719,6.587448532,6.500164251,6.604181416,6.986363888,5.951297541,6.035365431,5.726919385,6.080158156,5.82818773,6.624451029,6.758057937,6.114564266,5.919734058,7.920187059,7.689622012,7.901731939,8.61051173,7.821274217,8.26953301,12.28464664,11.49221279,9.856852547,8.901835953,
United States,USA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.447616662,9.819916298,9.311244629,9.477557525,8.893766289,8.132934887,7.303398946,6.684399746,6.153678439,5.559822362,5.519150073,6.667238973,5.628224663,,,,5.774419052,5.657596527,5.386089026,4.991377395,4.730980591,4.670943805,4.691595776,4.483441897,4.398293846,4.892981977,5.321655653,5.243923549,4.929848302,4.985946527,6.420751134,6.807466393,
Uzbekistan,UZB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.466711505,5.03931245,5.303838617,5.157132251,5.402235546,5.024709781,4.913507355,4.414236381,4.390525946,4.12149752,4.284759242,4.281451873,4.136200711,3.717299346,3.666868084,3.424474145,3.197555567,2.984296813,2.997099143,,,,,,,1.634925762,2.406721691,1.850015285,1.460727869,1.200838841,1.339232858,1.405456675,
St. Vincent and the Grenadines,VCT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.778864318,15.96027664,15.89804057,12.32166589,11.40916331,17.51712299,20.99912066,7.875634973,21.02229677,12.28129427,17.57276222,10.55956917,17.62898911,15.91399371,25.75316919,23.20548006,17.94905162,36.093265,14.50385485,20.93964375,22.87125769,,,,,,37.74920373,36.94983823,32.29467945,18.10843138,31.53895778,30.67131848,
"Venezuela, RB",VEN,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52621505,12.37008598,15.77742679,20.27196169,21.87069232,20.2693361,21.97844991,18.33961503,19.35855616,24.92598195,32.83972965,31.99330809,37.96544608,43.99188373,37.05733424,37.36203275,45.22531029,47.79637929,52.2269894,49.36830544,45.55107079,48.45313088,54.53602876,,63.02731452,51.27463354,56.62384941,47.98217452,,40.98484646,29.42740101,19.30505593,
British Virgin Islands,VGB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.403483495,0,0,0,0,11.31573736,11.03722303,,,5.105687736,,4.841091182,4.697592484,9.098560153,17.60912152,,8.222838935,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.35940823,23.39323561,25.04011055,21.25987891,25.92448568,38.05969803,28.89419134,34.66269451,34.74798321,40.37009046,40.37312277,43.19978964,46.96290869,52.75951084,42.66231827,49.63110725,,,,,,,,,,
Viet Nam,VNM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.257865157,1.323126813,1.299772057,1.291439874,1.266506463,1.248335347,1.377971615,1.275742053,1.425715002,1.528411546,1.537083848,,,,,,,,,,,
Vanuatu,VUT,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657020511,0.320836742,,
World,WLD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.854248582,6.943723418,6.906000623,6.729341778,6.504204151,6.293981484,6.178188546,6.012406023,6.010090245,6.066836418,6.04961649,6.083969712,6.113175523,6.032025006,6.032096376,5.911968893,5.947845376,5.906905873,5.774733653,5.564134104,5.605310066,,
Samoa,WSM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.282602394,8.218974015,,,3.000915279,,,,3.371389904,6.199302817,,,,
Kosovo,XKX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.266046347,4.061272925,5.913322409,3.445711701,4.96849834,2.270619649,3.093695667,2.387554701,2.170531832,2.771897921,2.573156596,1.422762661,2.214642558,,
"Yemen, Rep.",YEM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.492704096,5.652913902,3.741538493,,,3.487082119,3.115744707,,,,,4.119920739,4.441490546,5.39731924,6.16243731,6.311146879,,,,,,,,,
South Africa,ZAF,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0097326,61.10341625,57.02885254,54.07082649,54.80002782,48.7526265,46.47827868,45.32104514,45.22097173,41.21066858,38.70370813,37.79901717,38.60440919,36.80287467,35.76329398,32.7667476,30.69040087,29.65868364,30.50708427,31.5980275,32.53269883,33.41833984,33.70300206,35.90318812,36.66224942,36.71213836,33.96487358,41.86572812,
Zambia,ZMB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15549449,8.679690305,9.511616278,9.007465012,9.806216882,,,,9.303883838,11.1420167,8.057719966,,,,,,,,5.399532116,6.096971735,5.901935142,6.049426973,6.002173804,5.690852417,5.24215816,5.249802594,,,,,,,
Zimbabwe,ZWE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.803897668,,,,,,,,,,,12.83689773,13.54232967,11.26216723,11.15050747,11.04316836,8.693896187,,,,5.537482154,,7.3952169,,,,,,4.876368771,5.145035456,4.977770426,6.139985159,
